"dataset","p_interaction","ladder_step","still_failed"
62,0.711981604653411,"glmer, task and run intercepts",FALSE
63,0.520676161347491,"glmer, task and run intercepts",FALSE
64,0.716028667190395,"glmer, task and run intercepts",FALSE
65,0.225143440129284,"glmer, task and run intercepts",FALSE
66,0.362123063654679,"glmer, task and run intercepts",FALSE
67,0.936130456549402,"glmer, task and run intercepts",FALSE
68,0.610326182234019,"glmer, task and run intercepts",FALSE
69,0.951118167917693,"glmer, task and run intercepts",FALSE
70,0.295230799728962,"glmer, task and run intercepts",FALSE
71,0.717198379690888,"glmer, task and run intercepts",FALSE
72,0.651232848655286,"glmer, task and run intercepts",FALSE
73,0.406262661458692,"glmer, task and run intercepts",FALSE
74,0.715928752776077,"glmer, task and run intercepts",FALSE
75,0.342817812163449,"glmer, task and run intercepts",FALSE
76,0.226198048741902,"glmer, task and run intercepts",FALSE
77,0.327349347699009,"glmer, task and run intercepts",FALSE
78,0.618066669011333,"glmer, task and run intercepts",FALSE
79,0.597844627079731,"glmer, task and run intercepts",FALSE
80,0.0849429866306645,"glmer, task and run intercepts",FALSE
81,0.297935043597639,"glmer, task and run intercepts",FALSE
82,0.591793953930402,"glmer, task and run intercepts",FALSE
83,0.236859027011041,"glmer, task and run intercepts",FALSE
84,0.511075869847213,"glmer, task and run intercepts",FALSE
85,0.741934556779862,"glmer, task and run intercepts",FALSE
86,0.928752384277633,"glmer, task and run intercepts",FALSE
87,0.902926207041152,"glmer, task and run intercepts",FALSE
88,0.332459565620857,"glmer, task and run intercepts",FALSE
89,0.423979553993236,"glmer, task and run intercepts",FALSE
90,0.83746095277464,"glmer, task and run intercepts",FALSE
91,0.710623245429373,"glmer, task and run intercepts",FALSE
92,0.970143645260097,"glmer, task and run intercepts",FALSE
93,0.397621677516363,"glmer, task and run intercepts",FALSE
94,0.600240697961586,"glmer, task and run intercepts",FALSE
95,0.818126557642598,"glmer, task and run intercepts",FALSE
96,0.50599812222094,"glmer, task and run intercepts",FALSE
97,0.57624382453589,"glmer, task and run intercepts",FALSE
98,0.302075144142881,"glmer, task and run intercepts",FALSE
99,0.892116161196638,"glmer, task and run intercepts",FALSE
100,0.284899473153747,"glmer, task and run intercepts",FALSE
101,0.769359424605846,"glmer, task and run intercepts",FALSE
102,0.80883633439239,"glmer, task and run intercepts",FALSE
103,0.856294341776922,"glmer, task and run intercepts",FALSE
104,0.0416138006353777,"glmer, task and run intercepts",FALSE
105,0.366406174075215,"glmer, task and run intercepts",FALSE
106,0.178923821450854,"glmer, task and run intercepts",FALSE
107,0.711577468420071,"glmer, task and run intercepts",FALSE
108,0.688496063454827,"glmer, task and run intercepts",FALSE
109,0.952975398517392,"glmer, task and run intercepts",FALSE
110,0.387120672115432,"glmer, task and run intercepts",FALSE
111,0.425888366883578,"glmer, task and run intercepts",FALSE
112,0.338762443035705,"glmer, task and run intercepts",FALSE
113,0.416020554185519,"glmer, task and run intercepts",FALSE
114,0.985597050663782,"glmer, task and run intercepts",FALSE
115,0.871550138112251,"glmer, task and run intercepts",FALSE
116,0.36379477744891,"glmer, task and run intercepts",FALSE
117,0.785116020612383,"glmer, task and run intercepts",FALSE
118,0.929334351952419,"glmer, task and run intercepts",FALSE
119,0.736554181508124,"glmer, task and run intercepts",FALSE
120,0.453701599831748,"glmer, task and run intercepts",FALSE
121,0.587187076728258,"glmer, task and run intercepts",FALSE
122,0.415802372269474,"glmer, task and run intercepts",FALSE
123,0.294438688367509,"glmer, task and run intercepts",FALSE
124,0.808111431717485,"glmer, task and run intercepts",FALSE
125,0.409077357861616,"glmer, task and run intercepts",FALSE
126,0.937557635359877,"glmer, task and run intercepts",FALSE
127,0.341731970716697,"glmer, task and run intercepts",FALSE
128,0.615496383366779,"glmer, task and run intercepts",FALSE
129,0.984973960113699,"glmer, task and run intercepts",FALSE
130,0.608744965580453,"glmer, task and run intercepts",FALSE
131,0.0652361393604583,"glmer, task and run intercepts",FALSE
132,0.624100587963662,"glmer, task and run intercepts",FALSE
133,0.330773713245919,"glmer, task and run intercepts",FALSE
134,0.512547541795396,"glmer, task and run intercepts",FALSE
135,0.820269481071023,"glmer, task and run intercepts",FALSE
136,0.115149302984189,"glmer, task and run intercepts",FALSE
137,0.161597175586697,"glmer, task and run intercepts",FALSE
138,0.312444204946762,"glmer, task and run intercepts",FALSE
139,0.0122162210877365,"glmer, task and run intercepts",FALSE
140,0.906923580113682,"glmer, task and run intercepts",FALSE
141,0.138839443341644,"glmer, task and run intercepts",FALSE
142,0.295520185958743,"glmer, task and run intercepts",FALSE
143,0.20579897887025,"glmer, task and run intercepts",FALSE
144,0.964423539424992,"glmer, task and run intercepts",FALSE
145,0.187729447648245,"glmer, task and run intercepts",FALSE
146,0.500853953425327,"glmer, task and run intercepts",FALSE
147,0.317756153886688,"glmer, task and run intercepts",FALSE
148,0.678399553164014,"glmer, task and run intercepts",FALSE
149,0.0165633291992129,"glmer, task and run intercepts",FALSE
150,0.923247916720948,"glmer, task and run intercepts",FALSE
151,0.978362194587877,"glmer, task and run intercepts",FALSE
152,0.856712367457232,"glmer, task and run intercepts",FALSE
153,0.431756938014151,"glmer, task and run intercepts",FALSE
154,0.361101136238415,"glmer, task and run intercepts",FALSE
155,0.77051934275534,"glmer, task and run intercepts",FALSE
156,0.337328592894374,"glmer, task and run intercepts",FALSE
157,0.750427416818935,"glmer, task and run intercepts",FALSE
158,0.355392558745142,"glmer, task and run intercepts",FALSE
159,0.112005693671449,"glmer, task and run intercepts",FALSE
160,0.966490634171882,"glmer, task and run intercepts",FALSE
161,0.651588315338414,"glmer, task and run intercepts",FALSE
162,0.398488447676243,"glmer, task and run intercepts",FALSE
163,0.00880917899331926,"glmer, task and run intercepts",FALSE
164,0.479600939268021,"glmer, task and run intercepts",FALSE
165,0.599069058815997,"glmer, task and run intercepts",FALSE
166,0.380689802316299,"glmer, task and run intercepts",FALSE
167,0.602095586991907,"glmer, task and run intercepts",FALSE
168,0.658971868994223,"glmer, task and run intercepts",FALSE
169,0.732514842180018,"glmer, task and run intercepts",FALSE
170,0.269015593326296,"glmer, task and run intercepts",FALSE
171,0.37933336486935,"glmer, task and run intercepts",FALSE
172,0.481279690991495,"glmer, task and run intercepts",FALSE
173,0.970775954642153,"glmer, task and run intercepts",FALSE
174,0.549821115550371,"glmer, task and run intercepts",FALSE
175,0.030439533975188,"glmer, task and run intercepts",FALSE
176,0.665757191049306,"glmer, task and run intercepts",FALSE
177,0.303888685620534,"glmer, task and run intercepts",FALSE
178,0.62096240932743,"glmer, task and run intercepts",FALSE
179,0.590095602149937,"glmer, task and run intercepts",FALSE
180,0.854616450033469,"glmer, task and run intercepts",FALSE
181,0.248882842709553,"glmer, task and run intercepts",FALSE
182,0.934266828889795,"glmer, task and run intercepts",FALSE
183,0.385257709481259,"glmer, task and run intercepts",FALSE
184,0.443100141877557,"glmer, task and run intercepts",FALSE
185,0.586138555812562,"glmer, task and run intercepts",FALSE
186,0.182374754547316,"glmer, task and run intercepts",FALSE
187,0.803980832652517,"glmer, task and run intercepts",FALSE
188,0.816648983261644,"glmer, task and run intercepts",FALSE
189,0.343673084621844,"glmer, task and run intercepts",FALSE
190,0.856946030904279,"glmer, task and run intercepts",FALSE
191,0.662445366932298,"glmer, task and run intercepts",FALSE
192,0.107169342753599,"glmer, task and run intercepts",FALSE
193,0.587545347856024,"glmer, task and run intercepts",FALSE
194,0.761531271754091,"glmer, task and run intercepts",FALSE
195,0.93961063574931,"glmer, task and run intercepts",FALSE
196,0.717419081521449,"glmer, task and run intercepts",FALSE
197,0.601249551379583,"glmer, task and run intercepts",FALSE
198,0.590076222586088,"glmer, task and run intercepts",FALSE
199,0.617016635408977,"glmer, task and run intercepts",FALSE
