run_id,task_id,fault_type,fault_class,hook_tool,k,k_bin,n_steps,rel_pos,format,arm,auditor_role,sample_id,is_control,is_development,pred_step,true_step,exact,within3,pred_cat,true_cat,false_alarm,pointer_ok,parse_ok,tokens_in,tokens_out,bytes_record,prompt_hash,render_hash,model_tag,model_digest,ollama_version,think,num_ctx,seconds
4hop2__161602_474028_88460_21034|clean,4hop2__161602_474028_88460_21034,clean,none,,,,20,,diff,lossless,primary,0,1,1,18,,,,evidence,none,1,1,1,3794,185,11612,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,e49abc69a9c8020df9cc4faa89aea62bed113044a84059f0e31ab6495a020ad8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.35
4hop2__161602_474028_88460_21034|clean,4hop2__161602_474028_88460_21034,clean,none,,,,20,,prov,lossless,primary,0,1,1,6,,,,evidence,none,1,1,1,3869,171,11639,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,954bff982f13d68815204a387ad96da2443789bac0c29308ac0a8cea0a2c60c8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,14.27
3hop2__127483_125104_10557|clean,3hop2__127483_125104_10557,clean,none,,,,20,,log,lossless,primary,0,1,1,6,,,,evidence,none,1,1,1,3081,241,8880,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,09a2e9d2a4df2a8bdd9ea6c4c634f16cbae0294880d04cc2125305541a1995d4,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.54
3hop2__127483_125104_10557|clean,3hop2__127483_125104_10557,clean,none,,,,20,,diff,lossless,primary,0,1,1,,,,,none,none,0,0,1,3930,167,11519,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,a1582519ad1cd6e85666c8ad2a110e7ca35a8c8b8d31e66117dc70da99293934,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.32
3hop2__127483_125104_10557|clean,3hop2__127483_125104_10557,clean,none,,,,20,,prov,lossless,primary,0,1,1,20,,,,evidence,none,1,0,1,3958,163,11543,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,8d2569e8e4b42f1155d4652f77abb45e0e8569584ee05e7e9bacfa54d9c6d42c,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.4
4hop1__151650_5274_458768_33637|sham|18,4hop1__151650_5274_458768_33637,sham,none,write_note,18,1,32,0.562,log,lossless,primary,0,1,1,30,,,,evidence,none,1,1,1,4452,198,15272,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,4b5807a407c04870e373638467c5af99c3f1d49c57bd1f527b90a5cdf7d17e18,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,18.04
4hop1__151650_5274_458768_33637|sham|18,4hop1__151650_5274_458768_33637,sham,none,write_note,18,1,32,0.562,diff,lossless,primary,0,1,1,,,,,,none,1,0,0,5905,1024,20332,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,7b77c825c1122e67e4fbef319b5ba000362b8e62c21648e4dc06d7a165346c04,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,49.06
4hop1__151650_5274_458768_33637|sham|18,4hop1__151650_5274_458768_33637,sham,none,write_note,18,1,32,0.562,prov,lossless,primary,0,1,1,30,,,,evidence,none,1,0,1,5879,179,19755,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,31b2ac8d8b7bcd109b31d9f8f9dafa0a9f4cecedfd76785c94e5898a12fac13f,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,22.87
4hop1__151650_5274_458768_33637|wrong_argument|16,4hop1__151650_5274_458768_33637,wrong_argument,tool,read,16,1,38,0.421,log,lossless,primary,0,0,1,38,16,0,0,tool,tool,,0,1,5170,287,18303,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,7f23d134c6aa4ea3a8ae6b07f879d82645c042c5623542eef1e6e234c9c3e13f,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,19.8
4hop1__151650_5274_458768_33637|wrong_argument|16,4hop1__151650_5274_458768_33637,wrong_argument,tool,read,16,1,38,0.421,diff,lossless,primary,0,0,1,32,16,0,0,evidence,tool,,1,1,6803,192,23890,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,096f43fe2573d17f987f1351f20ee9d1ec4b87e7f9edd0f3bc64e18507e96323,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,20.72
4hop1__151650_5274_458768_33637|wrong_argument|16,4hop1__151650_5274_458768_33637,wrong_argument,tool,read,16,1,38,0.421,prov,lossless,primary,0,0,1,38,16,0,0,tool,tool,,1,1,6691,223,23080,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,cc9547b7d60c56bd48c2026414ac8792b81a1339154110a73433ab751e7d20b4,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,20.77
4hop1__151650_5274_458768_33637|wrong_source|30,4hop1__151650_5274_458768_33637,wrong_source,evidence,write_note,30,2,32,0.938,log,lossless,primary,0,0,1,30,30,1,1,evidence,evidence,,1,1,4457,194,15317,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,701fa13a4e94f4cdd038fb4d498c321fbd26e363487babf72109688a11b9d735,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.79
4hop1__151650_5274_458768_33637|wrong_source|30,4hop1__151650_5274_458768_33637,wrong_source,evidence,write_note,30,2,32,0.938,diff,lossless,primary,0,0,1,30,30,1,1,evidence,evidence,,1,1,5909,190,20379,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,e7f5caf7541e0d9b10a1c7a10bc2aba0b001d49eb4183ad4f4185828652469cd,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.0
4hop1__151650_5274_458768_33637|wrong_source|30,4hop1__151650_5274_458768_33637,wrong_source,evidence,write_note,30,2,32,0.938,prov,lossless,primary,0,0,1,30,30,1,1,evidence,evidence,,1,1,5883,175,19802,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,f6d3625446491d997796de90c7b92e2a92d55bf6563ba093ae826f4c7c4b1208,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,17.66
4hop1__39871_314549_131976_56103|sham|12,4hop1__39871_314549_131976_56103,sham,none,write_note,12,1,20,0.6,log,lossless,primary,0,1,1,6,,,,evidence,none,1,1,1,3014,268,9612,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,5fb383456ba144872df535e61e0a40fdd8db8062f0955e30741a55cc0875f683,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.33
4hop1__39871_314549_131976_56103|sham|12,4hop1__39871_314549_131976_56103,sham,none,write_note,12,1,20,0.6,diff,lossless,primary,0,1,1,,,,,none,none,0,0,1,4009,159,13184,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,8c32e3466924ab4b96759c148adc94cb2b0ccdc46e6e4ebd7fa2043b2d1762cd,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.27
4hop1__39871_314549_131976_56103|sham|12,4hop1__39871_314549_131976_56103,sham,none,write_note,12,1,20,0.6,prov,lossless,primary,0,1,1,18,,,,evidence,none,1,1,1,3893,419,12267,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,37eaae9123c092e83f04ecd2319bd6807213f37bec3d60f20902fccec73841ad,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,21.63
4hop1__39871_314549_131976_56103|wrong_argument|14,4hop1__39871_314549_131976_56103,wrong_argument,tool,search,14,2,24,0.583,log,lossless,primary,0,0,1,12,14,0,1,evidence,tool,,1,1,3519,139,11577,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,e8c296c0e43ac9ee898bedc52bbf7de436cc00e4b7f69e641411c967c77d7aff,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.39
4hop1__39871_314549_131976_56103|wrong_argument|14,4hop1__39871_314549_131976_56103,wrong_argument,tool,search,14,2,24,0.583,diff,lossless,primary,0,0,1,14,14,1,1,tool,tool,,1,1,4605,120,15401,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,191935a8724537b0dfb7d3ce0e02b6cbd94502f81ff3cf4d0175568558fb5c64,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,10.26
4hop1__39871_314549_131976_56103|wrong_argument|14,4hop1__39871_314549_131976_56103,wrong_argument,tool,search,14,2,24,0.583,prov,lossless,primary,0,0,1,,14,0,0,none,tool,,0,1,4504,297,14590,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,6159930abe2576a739425469a9ba06904432762e753e914857a37c022029c374,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,14.83
4hop1__39871_314549_131976_56103|wrong_source|12,4hop1__39871_314549_131976_56103,wrong_source,evidence,write_note,12,0,20,0.6,log,lossless,primary,0,0,1,12,12,1,1,evidence,evidence,,1,1,3022,143,9683,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,3f21f3a8e8a900061f2622b398d79ad48150d23bab5a3a70c51cc8874ffc4eaf,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,9.06
4hop1__39871_314549_131976_56103|wrong_source|12,4hop1__39871_314549_131976_56103,wrong_source,evidence,write_note,12,0,20,0.6,diff,lossless,primary,0,0,1,12,12,1,1,evidence,evidence,,1,1,4015,141,13255,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,486e7448d2b260af3b4647419bf11ae45dd01301d28501f77ac5664d42d803f8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.76
4hop1__39871_314549_131976_56103|wrong_source|12,4hop1__39871_314549_131976_56103,wrong_source,evidence,write_note,12,0,20,0.6,prov,lossless,primary,0,0,1,12,12,1,1,evidence,evidence,,1,1,3899,137,12338,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,4532204340d9a9ab125759c37eaa5930a0ac85858e2e0cf86f2255ea4d1e96bb,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,11.2
3hop1__136016_87694_124169|sham|12,3hop1__136016_87694_124169,sham,none,write_note,12,1,20,0.6,log,lossless,primary,0,1,1,6,,,,evidence,none,1,1,1,3112,164,9129,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,c2df8deeaca7736bf6972f94e19aa0d5103d52f99e5394f464bb10d2a52244bc,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,14.75
3hop1__136016_87694_124169|sham|12,3hop1__136016_87694_124169,sham,none,write_note,12,1,20,0.6,diff,lossless,primary,0,1,1,,,,,none,none,0,0,1,4018,129,12064,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,0f063500b1956b50623dbcadbe01293fb185be33eafd7d52203ca8ee510dbfc2,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.56
3hop1__136016_87694_124169|sham|12,3hop1__136016_87694_124169,sham,none,write_note,12,1,20,0.6,prov,lossless,primary,0,1,1,6,,,,state,none,1,1,1,4037,207,11929,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ffcd4a8f1af1db725588699bbd7f3cfe990ad2ec890ebd1cb9efe6830861b84d,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,17.26
3hop1__136016_87694_124169|wrong_argument|4,3hop1__136016_87694_124169,wrong_argument,tool,read,4,0,20,0.2,log,lossless,primary,0,0,1,4,4,1,1,tool,tool,,1,1,3155,178,9269,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,dfed29c58ec9678e1f0e653835424ecd93ba1a833184d29f37a3175c78b7d819,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.11
3hop1__136016_87694_124169|wrong_argument|4,3hop1__136016_87694_124169,wrong_argument,tool,read,4,0,20,0.2,diff,lossless,primary,0,0,1,4,4,1,1,tool,tool,,0,1,4067,348,12158,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,84b165474a067c6fa3b0e6b36ba044f694ffc85391f3fe45863904724a1365aa,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,18.93
3hop1__136016_87694_124169|wrong_argument|4,3hop1__136016_87694_124169,wrong_argument,tool,read,4,0,20,0.2,prov,lossless,primary,0,0,1,18,4,0,0,evidence,tool,,1,1,4078,144,12064,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,d98901b5d906556312a84daa14a288d11bf090d610083c56fedf92aa3b63fbb9,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.7
3hop1__136016_87694_124169|wrong_source|18,3hop1__136016_87694_124169,wrong_source,evidence,write_note,18,2,20,0.9,log,lossless,primary,0,0,1,18,18,1,1,evidence,evidence,,0,1,3124,209,9190,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,e4ee97d7146d5d46735025b8fddc59bbdb3f2e0e676c64719a5302f5e621d43d,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.38
3hop1__136016_87694_124169|wrong_source|18,3hop1__136016_87694_124169,wrong_source,evidence,write_note,18,2,20,0.9,diff,lossless,primary,0,0,1,18,18,1,1,evidence,evidence,,1,1,4029,141,12125,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,6fa6d10e904880fa817ba991bcdd1a09538a6b93fbe269fe9c20c42364e87fd8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.25
3hop1__136016_87694_124169|wrong_source|18,3hop1__136016_87694_124169,wrong_source,evidence,write_note,18,2,20,0.9,prov,lossless,primary,0,0,1,18,18,1,1,evidence,evidence,,1,1,4047,156,11990,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,7999d2e87d258bf5757237eec5475bb560e3163d2cd9cd968782c6e6713b080e,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,13.44
4hop2__161602_474028_88460_21034|sham|12,4hop2__161602_474028_88460_21034,sham,none,write_note,12,1,20,0.6,log,lossless,primary,0,1,1,,,,,none,none,0,0,1,2972,141,8946,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,2a6adca034c16621997fe9601852e946ff7187aaac4e3fd199755527c72c09f4,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,12.5
4hop2__161602_474028_88460_21034|sham|12,4hop2__161602_474028_88460_21034,sham,none,write_note,12,1,20,0.6,diff,lossless,primary,0,1,1,18,,,,evidence,none,1,1,1,3794,185,11612,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,e49abc69a9c8020df9cc4faa89aea62bed113044a84059f0e31ab6495a020ad8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.35
4hop2__161602_474028_88460_21034|sham|12,4hop2__161602_474028_88460_21034,sham,none,write_note,12,1,20,0.6,prov,lossless,primary,0,1,1,6,,,,evidence,none,1,1,1,3869,171,11639,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,954bff982f13d68815204a387ad96da2443789bac0c29308ac0a8cea0a2c60c8,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,14.27
4hop2__161602_474028_88460_21034|wrong_argument|14,4hop2__161602_474028_88460_21034,wrong_argument,tool,search,14,2,38,0.368,log,lossless,primary,0,0,1,12,14,0,1,evidence,tool,,1,1,4095,150,13615,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,682797c95aaf84b4dfb7b918b7427c0e3ab62fa38fcd51897fbb1fecbebefd73,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,10.83
4hop2__161602_474028_88460_21034|wrong_argument|14,4hop2__161602_474028_88460_21034,wrong_argument,tool,search,14,2,38,0.368,diff,lossless,primary,0,0,1,14,14,1,1,tool,tool,,0,1,5307,154,17345,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,bdcb7789390085c73a7ef22b5b8a58175587df54835356f9ec59e29ff528680d,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.86
4hop2__161602_474028_88460_21034|wrong_argument|14,4hop2__161602_474028_88460_21034,wrong_argument,tool,search,14,2,38,0.368,prov,lossless,primary,0,0,1,8,14,0,0,tool,tool,,0,1,5413,149,17591,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ad1bde95876918b2e3cfa26ab91cdc911ce76bce3299b721da15f8c94aa22693,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,14.19
4hop2__161602_474028_88460_21034|wrong_source|18,4hop2__161602_474028_88460_21034,wrong_source,evidence,write_note,18,2,20,0.9,log,lossless,primary,0,0,1,18,18,1,1,evidence,evidence,,0,1,2981,232,8987,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,3fe83d0fd63cbd08f989fe713b74a8680f3d4459435d6f62c8033be6351519cf,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,11.05
4hop2__161602_474028_88460_21034|wrong_source|18,4hop2__161602_474028_88460_21034,wrong_source,evidence,write_note,18,2,20,0.9,diff,lossless,primary,0,0,1,18,18,1,1,evidence,evidence,,1,1,3803,117,11653,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,179a0e9f90f259badfee17a9c240088f1393128ff0fa71d0fcc74e7080a9dc2b,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.42
4hop2__161602_474028_88460_21034|wrong_source|18,4hop2__161602_474028_88460_21034,wrong_source,evidence,write_note,18,2,20,0.9,prov,lossless,primary,0,0,1,18,18,1,1,evidence,evidence,,1,1,3878,156,11680,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,9b3a32c8c22e114253b73fdf12822ba16da25be6c40f73f7284b60bea76ae691,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,8.77
3hop2__127483_125104_10557|sham|12,3hop2__127483_125104_10557,sham,none,write_note,12,1,20,0.6,log,lossless,primary,0,1,1,6,,,,evidence,none,1,1,1,3081,241,8880,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,09a2e9d2a4df2a8bdd9ea6c4c634f16cbae0294880d04cc2125305541a1995d4,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,16.54
3hop2__127483_125104_10557|sham|12,3hop2__127483_125104_10557,sham,none,write_note,12,1,20,0.6,diff,lossless,primary,0,1,1,,,,,none,none,0,0,1,3930,167,11519,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,a1582519ad1cd6e85666c8ad2a110e7ca35a8c8b8d31e66117dc70da99293934,glm-4.7-flash:q8_0,a035bf4bc812e1408631c2d2b14581b99dfe39f71d895aceb269b4a886080196,0.33.2,off,16384,15.32
